Titulo,Cifra,Fecha,Valor,Año,Mes,Nombre_Mes,Dia,Serie
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/06/2016,121.1510306,2016,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/06/2016,128.5422817,2016,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/06/2016,115.5987446,2016,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/06/2016,121.1432262,2016,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/06/2016,115.5541174,2016,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/07/2016,121.1929767,2016,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/07/2016,128.6420797,2016,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/07/2016,115.5972987,2016,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/07/2016,121.1845249,2016,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/07/2016,115.5513299,2016,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/08/2016,121.6635052,2016,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/08/2016,128.7356856,2016,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/08/2016,116.3504846,2016,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/08/2016,121.653336,2016,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/08/2016,116.3028218,2016,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/09/2016,122.4579532,2016,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/09/2016,129.5913611,2016,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/09/2016,117.098954,2016,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/09/2016,122.4457769,2016,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/09/2016,117.0475236,2016,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/10/2016,122.9534802,2016,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/10/2016,130.2455863,2016,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/10/2016,117.4754211,2016,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/10/2016,122.9405985,2016,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/10/2016,117.4221723,2016,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/11/2016,123.1077806,2016,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/11/2016,130.6439196,2016,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/11/2016,117.4466858,2016,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/11/2016,123.0959552,2016,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/11/2016,117.394418,2016,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/12/2016,123.533988,2016,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/12/2016,131.348867,2016,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/12/2016,117.6638073,2016,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/12/2016,123.5222839,2016,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/12/2016,117.6107475,2016,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/01/2017,124.6800982,2017,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/01/2017,132.9307949,2017,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/01/2017,118.4829707,2017,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/01/2017,124.6712258,2017,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/01/2017,118.4332866,2017,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/02/2017,126.0578519,2017,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/02/2017,134.2618474,2017,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/02/2017,119.8956495,2017,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/02/2017,126.049102,2017,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/02/2017,119.8462919,2017,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/03/2017,127.0366399,2017,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/03/2017,135.2899598,2017,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/03/2017,120.8373727,2017,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/03/2017,127.0253012,2017,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/03/2017,120.7832626,2017,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/04/2017,127.8045562,2017,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/04/2017,136.1574423,2017,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/04/2017,121.5305584,2017,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/04/2017,127.7939713,2017,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/04/2017,121.4773871,2017,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/05/2017,128.417274,2017,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/05/2017,136.7772573,2017,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/05/2017,122.1379086,2017,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/05/2017,128.4066236,2017,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/05/2017,122.0845732,2017,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/06/2017,128.8234793,2017,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/06/2017,137.4166285,2017,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/06/2017,122.36921,2017,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/06/2017,128.8147732,2017,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/06/2017,122.3184413,2017,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/07/2017,128.9746152,2017,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/07/2017,137.9695853,2017,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/07/2017,122.2189694,2017,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/07/2017,128.9670799,2017,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/07/2017,122.1688237,2017,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/08/2017,129.5843555,2017,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/08/2017,138.4838383,2017,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/08/2017,122.9002806,2017,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/08/2017,129.5740764,2017,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/08/2017,122.8456384,2017,8,August,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/09/2017,130.0114764,2017,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/09/2017,138.7234232,2017,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/09/2017,123.4680221,2017,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/09/2017,129.9994937,2017,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/09/2017,123.4110407,2017,9,September,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/10/2017,130.2917057,2017,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/10/2017,139.0146327,2017,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/10/2017,123.7399958,2017,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/10/2017,130.2806012,2017,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/10/2017,123.6845042,2017,10,October,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/11/2017,130.7290581,2017,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/11/2017,139.5801852,2017,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/11/2017,124.0811663,2017,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/11/2017,130.7187534,2017,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/11/2017,124.0266056,2017,11,November,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/12/2017,131.1514671,2017,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/12/2017,140.3053028,2017,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/12/2017,124.276513,2017,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/12/2017,131.1429817,2017,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/12/2017,124.224053,2017,12,December,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/01/2018,131.8833717,2018,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/01/2018,141.5680009,2018,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/01/2018,124.6102695,2018,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/01/2018,131.874412,2018,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/01/2018,124.5550679,2018,1,January,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/02/2018,132.5913897,2018,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/02/2018,142.2706537,2018,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/02/2018,125.3222597,2018,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/02/2018,132.5812419,2018,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/02/2018,125.2649661,2018,2,February,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/03/2018,132.9277161,2018,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/03/2018,142.5262849,2018,3,March,1,Subyacente - Mercancías
